Name,LastName,ScholarID,ScopusID,NameEn,Affiliation,Email,Citation,ImagePath
احمدرضا,میربد,U9nCZEYAAAAJ,,Ahmad Reza Mirbod,PhD Candidate at University of Isfahan,eng.ui.ac.ir,2,img\Ahmad Reza Mirbod-U9nCZEYAAAAJ.jpg
علی,رمضان زاد,RBImy7MAAAAJ,58059873800,Ali Ramezanzad,Department of Computer Engineering  University of Isfahan  Isfahan  Iran,eng.ui.ac.ir,2,img\Ali Ramezanzad-RBImy7MAAAAJ.jpg
احسان,لاله زاری,tPvH8cwAAAAJ,,ehsan lalezari,PhD Candidate in Remote Sensing  University Of Isfahan,trn.ui.ac.ir,2,img\ehsan lalezari-tPvH8cwAAAAJ.jpg
سمیه,شیخ زاده,L51Sh94AAAAJ,57210788274,Somayeh Sheikhzadeh,PhD student  University of Isfahan,eng.ui.ac.ir,2,img\Somayeh Sheikhzadeh-L51Sh94AAAAJ.jpg
نفیسه,فقیهی مقدس,sfFVkLEAAAAJ,57223609460,Nafiseh Faghihi Moghaddas,Department of Ahl-al-Bayt Studies Faculty of Theology and Ahl-al-Bayt Studies University of â€¦,ahl.ui.ac.ir,2,img\Nafiseh Faghihi Moghaddas-sfFVkLEAAAAJ.jpg
محمدامین,عرب,HbY86HAAAAAJ,,Mohammad Amin Arab,PhD of Structural Engineering at University of Isfahan  Iran  Isfahan,trn.ui.ac.ir,2,img\Mohammad Amin Arab-HbY86HAAAAAJ.jpg
علی اصغر,روح الامین,oj0suecAAAAJ,,Aliasghar Rouholamin,Department of Management  Faculty of Administrative Sciences and Economics  University â€¦,ase.ui.ac.ir,2,img\Aliasghar Rouholamin-oj0suecAAAAJ.jpg
محمد مهدی,مشکاتی,nuL-S9MAAAAJ,,Mohammad Mahdi Meshkati,Assistant Professor of Islamic Philosophy and Theology University of Isfahan,ltr.ui.ac.ir,2,img\Mohammad Mahdi Meshkati-nuL-S9MAAAAJ.jpg
محمدسجاد,کسائی,K0sjA-QAAAAJ,57755716100,Mohammad-Sajad Kasaei,Ph.D. Candidate of Software Engineering at University of Isfahan,eng.ui.ac.ir,2,img\Mohammad-Sajad Kasaei-K0sjA-QAAAAJ.jpg
رضا,کورنگ بهشتی,Q1AuI1wAAAAJ,58810295400,Reza Koorang Beheshti,Assistant Professor of Philosophy  University of Isfahan,ltr.ui.ac.ir,2,img\Reza Koorang Beheshti-Q1AuI1wAAAAJ.jpg
ابوالحسن,فیاض انوش,MIhf36cAAAAJ,,Abolhasan Fayyaz Anush,University of Isfahan,ltr.ui.ac.ir,2,img\Abolhasan Fayyaz Anush-MIhf36cAAAAJ.jpg
مریم,پیمانی,WEdEzEQAAAAJ,,maryam peymani,University Of Isfahan,ahl.ui.ac.ir,2,img\maryam peymani-WEdEzEQAAAAJ.jpg
محسن,دوازده امامی,HOR1YFIAAAAJ,,Mohsen Davazdahemami,University of Isfahan,ase.ui.ac.ir,2,img\Mohsen Davazdahemami-HOR1YFIAAAAJ.jpg
مهدی,هنرمند,Kl_CPcoAAAAJ,,Mehdi Honarmand,PhD Candidates in Computer Engineering University of Isfahan,eng.ui.ac.ir,2,img\Mehdi Honarmand-Kl_CPcoAAAAJ.jpg
فاطمه,خرمی,Yt48QNcAAAAJ,,Fatemeh Khorram,PhD student of Isfahan University,fgn.ui.ac.ir,2,img\Fatemeh Khorram-Yt48QNcAAAAJ.jpg
صحبت الله,حسنوند,21SRn_sAAAAJ,,Sohbatallah Hasanvand,Assistant Professor   Faculty of Theology and Ahl-al-Bayt Studies  University of Isfahan,ahl.ui.ac.ir,2,img\Sohbatallah Hasanvand-21SRn_sAAAAJ.jpg
زهرا,خلجی,sJClcDoAAAAJ,57703259000,Zahra Khalaji,University of Isfahan,spr.ui.ac.ir,2,img\Zahra Khalaji-sJClcDoAAAAJ.jpg
میمنت,ابراهیمی,Q4w2_iwAAAAJ,,meymanat ebrahimi,Isfahan university,ase.ui.ac.ir,2,img\meymanat ebrahimi-Q4w2_iwAAAAJ.jpg
مینا,اولیایی,4821UAUAAAAJ,58539812900,Mina Oliayi,phD candidate - University of Isfahan,sci.ui.ac.ir,2,img\Mina Oliayi-4821UAUAAAAJ.jpg
تقی,اژه ای,8qXzlR4AAAAJ,,taghi ejieh,Associate professor Department of Persian Literature University of Isfahan  Iran,ltr.ui.ac.ir,2,img\taghi ejieh-8qXzlR4AAAAJ.jpg
حدیث,دالوندی,OEakxGUAAAAJ,58941014300,Hadis Dalvandi,Ph.D student of Economics  University of Isfahan  Isfahan  Iran,ase.ui.ac.ir,2,img\Hadis Dalvandi-OEakxGUAAAAJ.jpg
صبا,مسلمی,AP0SJc8AAAAJ,,Saba Moslemi,Department of Nanotechnology  University of Isfahan  Iran,sci.ui.ac.ir,2,img\Saba Moslemi-AP0SJc8AAAAJ.jpg
امیر,احمدنژاد,oIzh55IAAAAJ,,Amir Ahmadnezhad,assistant prof   University of Isfahan,ltr.ui.ac.ir,1,img\Amir Ahmadnezhad-oIzh55IAAAAJ.jpg
سعید,پرسه,yuqy0moAAAAJ,57191497945,Saeed Parseh,Graduate Student from University of Isfahan,eng.ui.ac.ir,1,img\Saeed Parseh-yuqy0moAAAAJ.jpg
اردلان,ملک زاده,YKAUe4oAAAAJ,,Ardalan Malekzadeh,Master of Geodesy   Esfahan University,eng.ui.ac.ir,1,img\Ardalan Malekzadeh-YKAUe4oAAAAJ.jpg
محمد مالک,محمدی,Vo-EeQwAAAAJ,,Mohammad Malek Mohammadi,Associate Professor of Linguistics  Armenian and Persian Languages  University of Isfahan â€¦,fgn.ui.ac.ir,1,img\Mohammad Malek Mohammadi-Vo-EeQwAAAAJ.jpg
مصطفی,زین,bDqgG4gAAAAJ,,mostafa zein,PHD cadidate  University of Isfahan,eng.ui.ac.ir,1,img\mostafa zein-bDqgG4gAAAAJ.jpg
محمدجواد,خدارحمی,OttQie8AAAAJ,57210581285,Mohammad Javad Khodarahmi,University of Isfahan,pds.ui.ac.ir,1,img\Mohammad Javad Khodarahmi-OttQie8AAAAJ.jpg
الهام,یوسفی همدانی,3UrGO8sAAAAJ,58351367300,Elham Yousefi Hamedani,PhD in Education  Isfahan University,edu.ui.ac.ir,1,img\Elham Yousefi Hamedani-3UrGO8sAAAAJ.jpg
زینب,تقی,WxaoQd8AAAAJ,,Zainab Taqi,University of Isfahan,eng.ui.ac.ir,1,img\Zainab Taqi-WxaoQd8AAAAJ.jpg
مریم,سالک نژاد,XK32AmwAAAAJ,,Maryam Saleknezhad,Isfahan University,sci.ui.ac.ir,1,img\Maryam Saleknezhad-XK32AmwAAAAJ.jpg
مهراد,جابری,n6-lxKgAAAAJ,57223796697,Mehrad Jaberi,Ph.D. Candidate of Secure Computation  University of Isfahan,eng.ui.ac.ir,1,img\Mehrad Jaberi-n6-lxKgAAAAJ.jpg
محسن,غلامی,pTX3MvkAAAAJ,,Sayed Mohsen Ghaemfard,University of Isfahan  Department of Law  Faculty of Administrative Sciences and Economics,ase.ui.ac.ir,1,img\Sayed Mohsen Ghaemfard-pTX3MvkAAAAJ.jpg
میلاد,میری نام نیها,m_TaST8AAAAJ,,Milad Mirinamniha,PhD in International Relations  University of Isfahan,ase.ui.ac.ir,1,img\Milad Mirinamniha-m_TaST8AAAAJ.jpg
علی,قرآنیانی,zw_rHDIAAAAJ,57463392300,Ali Koraniany(A.Koraniany),Department of Nuclear Engineering  Faculty of Physics  University of Isfahan  Isfahan  Iran,sci.ui.ac.ir,1,img\Ali Koraniany(A.Koraniany)-zw_rHDIAAAAJ.jpg
سحر,مرتضوی,lTCVe5MAAAAJ,57190225914,Sahar Mortazavi,PhD Student at Isfahan University,fgn.ui.ac.ir,1,img\Sahar Mortazavi-lTCVe5MAAAAJ.jpg
سمیه,کاظمی,JYD-p1EAAAAJ,,somayeh kazemi,Associate Professor - University of Isfahan,fgn.ui.ac.ir,1,img\somayeh kazemi-JYD-p1EAAAAJ.jpg
امیر,اردلانی,XZy9eWwAAAAJ,58103121300,amir ardalani,Isfahan University,eng.ui.ac.ir,1,img\amir ardalani-XZy9eWwAAAAJ.jpg
پوریا,خالصی,RR2A4-sAAAAJ,,porya khalesi,Ph.d Candidate at University of Isfahan,ase.ui.ac.ir,1,img\porya khalesi-RR2A4-sAAAAJ.jpg
زهره,هاشمیان,EPWfmAIAAAAJ,58237546900,Zohreh Hashemian,MSc at University of Isfahan,eng.ui.ac.ir,1,img\Zohreh Hashemian-EPWfmAIAAAAJ.jpg
غلامرضا,دوازده امامی,XkMcERIAAAAJ,,gholamreza.Davazdah Emami,Associate Professor in Political Science University of Isfahan Iran,ase.ui.ac.ir,1,img\gholamreza.Davazdah Emami-XkMcERIAAAAJ.jpg
امیررضا,صدیقین,JtndTXcAAAAJ,,AmirReza Seddighin,Master's Student of Artificial Intelligence  University of Isfahan,eng.ui.ac.ir,1,img\AmirReza Seddighin-JtndTXcAAAAJ.jpg
حسن,آکل,swVC7rgAAAAJ,58394455000,Hassan Akell,University of Isfahan,sci.ui.ac.ir,1,img\Hassan Akell-swVC7rgAAAAJ.jpg
محمد,حسینی,X8vsjCUAAAAJ,,Mohammad Hosseiny,PhD student  University of Isfahan  Isfahan  Iran,fgn.ui.ac.ir,1,img\Mohammad Hosseiny-X8vsjCUAAAAJ.jpg
پریسا,شاهمردای پور,foQhetQAAAAJ,,Parisa Shahmoradipour,Doctoral student  University of Isfahan,sci.ui.ac.ir,1,img\Parisa Shahmoradipour-foQhetQAAAAJ.jpg
سارا,عبدالمالکی,WanBzIsAAAAJ,58882374400,Sarah Abdolmaleki,Department of Cell & Molecular Biology  University of Isfahan,sci.ui.ac.ir,1,img\Sarah Abdolmaleki-WanBzIsAAAAJ.jpg
مهرشید,دانادل,E0wfkT8AAAAJ,58755985000,mehrshid danadel,PhD student  University of isfahan,edu.ui.ac.ir,1,img\mehrshid danadel-E0wfkT8AAAAJ.jpg
سحر,بیاتی,_OsQjDgAAAAJ,57204153505,Sahar Bayati,University of Isfahan,sci.ui.ac.ir,1,img\Sahar Bayati-_OsQjDgAAAAJ.jpg
نسیم,ولی,8PUsBhMAAAAJ,,Nasim Vali,PhD Candidate  University of Isfahan,sci.ui.ac.ir,1,img\Nasim Vali-8PUsBhMAAAAJ.jpg
الهام,محمدی پور,YmbRpuQAAAAJ,,Elham mohammadipour,University of Isfahan,ase.ui.ac.ir,1,img\Elham mohammadipour-YmbRpuQAAAAJ.jpg
عبدالواحد,پری,JiyVmEkAAAAJ,57191502964,Abdolvahed Pari,PHD student  University of Isfahan,eng.ui.ac.ir,,img\Abdolvahed Pari-JiyVmEkAAAAJ.jpg
نیما,حاتمی آلو قره,PkYQKgQAAAAJ,56625819100,Nima Hatami Aloughareh,University of Isfahan,eng.ui.ac.ir,,img\Nima Hatami Aloughareh-PkYQKgQAAAAJ.jpg
محسن,کوهفر,MazYia0AAAAJ,57191896301,M. Kouhfar,University of isfahan,sci.ui.ac.ir,,img\M. Kouhfar-MazYia0AAAAJ.jpg
حسن,رحیمی,_e3KYXoAAAAJ,35622586400,hassan rahimi,PHD student in Geodesy  university of Isfahan,eng.ui.ac.ir,,img\hassan rahimi-_e3KYXoAAAAJ.jpg
محمدعلی,رامین موید,zn6-rScAAAAJ,,mohammad ali ramin moayed,phd studend  university of isfahan,pds.ui.ac.ir,,img\mohammad ali ramin moayed-zn6-rScAAAAJ.jpg
احمدرضا,سعیدی,nViOgp8AAAAJ,,Ahmad Reza Saedi,Associate professor of Arabic and Comparative literature university of isfahan,fgn.ui.ac.ir,,img\Ahmad Reza Saedi-nViOgp8AAAAJ.jpg
امین,یزدپور,6uBu66EAAAAJ,57202737962,Amin Yazdpour,University of Isfahan,eng.ui.ac.ir,,img\Amin Yazdpour-6uBu66EAAAAJ.jpg
محمد,صادق,jPU5sG8AAAAJ,58149732900,Muhammad Sadeqi,PhD candidate in Translation Studies  University of Isfahan,fgn.ui.ac.ir,,img\Muhammad Sadeqi-jPU5sG8AAAAJ.jpg
سپیده,دادخواه,p5uwNm0AAAAJ,,Sepideh Dadkhah,University of Isfahan,edu.ui.ac.ir,,img\Sepideh Dadkhah-p5uwNm0AAAAJ.jpg
محمد,زینعلی اناری,_A8H7f8AAAAJ,,Mohamad Zeinali unari,Sociology Student Esfahan University,ltr.ui.ac.ir,,img\Mohamad Zeinali unari-_A8H7f8AAAAJ.jpg
زهرا,منتظری,7MMgjykAAAAJ,,Zahra Montazeri,PhD Student in Economics  Faculty of Administrative Sciences and Economics  Isfahan â€¦,ase.ui.ac.ir,,img\Zahra Montazeri-7MMgjykAAAAJ.jpg
علی,نوازنی,nb6x1YMAAAAJ,,ali navazeni,PhD student in Political Sociology  University of Isfahan,ase.ui.ac.ir,,img\ali navazeni-nb6x1YMAAAAJ.jpg
محمود,رستگاری,qTbLr4MAAAAJ,,Mahmoud Rastegari,Department of Law  university of isfahan,ase.ui.ac.ir,,img\Mahmoud Rastegari-qTbLr4MAAAAJ.jpg
آناهیتا,آژنگ,kcp4BeIAAAAJ,,Anahita Azhang,Esfahan University  Department of civil engineering  Iran  Esfahan,trn.ui.ac.ir,,img\Anahita Azhang-kcp4BeIAAAAJ.jpg
مهدی,میثمی,Oc_UltQAAAAJ,55606324700,Mahdi Meisami,university of Isfahan,sci.ui.ac.ir,,img\Mahdi Meisami-Oc_UltQAAAAJ.jpg
پوریا,صدرنیا,TlGSlPEAAAAJ,57441200200,Pouria Sadrnia,Isfahan University,fgn.ui.ac.ir,,img\Pouria Sadrnia-TlGSlPEAAAAJ.jpg
داود,اسماعیلی دهاقانی,Ws5Kl4AAAAAJ,,Davod esmaeili,University Of Isfahan,theo.ui.ac.ir,,img\Davod esmaeili-Ws5Kl4AAAAAJ.jpg
محمدامین,حیدری,ikojf70AAAAJ,,Mohamad Amin Heidary,Researcher  University Of Isfahan,ase.ui.ac.ir,,img\Mohamad Amin Heidary-ikojf70AAAAJ.jpg
ایرج,آذرفزا,0TxfVzUAAAAJ,,Iraj Azarfaza,Assistant Professor of Philosophy  University of Isfahan,ltr.ui.ac.ir,,img\Iraj Azarfaza-0TxfVzUAAAAJ.jpg
محمد علی,رستمیان,K3kQiOUAAAAJ,,mohammad Ali Rostamian,Professor of theology in university of Isfahan,ltr.ui.ac.ir,,img\mohammad Ali Rostamian-K3kQiOUAAAAJ.jpg
محمود,حاجی احمدی,cXoSMSkAAAAJ,,Mahmoud Hajiahmadi,Assistant Professor  University of Isfahan,ltr.ui.ac.ir,,img\Mahmoud Hajiahmadi-cXoSMSkAAAAJ.jpg
علی,غفار زاده,UlAMaLYAAAAJ,,Ali Ghafar Zadeh,Assistant Professor  University of Isfahan,ltr.ui.ac.ir,,img\Ali Ghafar Zadeh-UlAMaLYAAAAJ.jpg
رسول,مشکات,oVBzSjYAAAAJ,57222625516,Rasoul Meshkat,Assistant Professor  University of Isfahan,ltr.ui.ac.ir,,img\Rasoul Meshkat-oVBzSjYAAAAJ.jpg
حمزه علی,بهرامی,ODX8ApMAAAAJ,,Hamzeh Ali Bahrami,Assistant Professor  University of Isfahan,ltr.ui.ac.ir,,img\Hamzeh Ali Bahrami-ODX8ApMAAAAJ.jpg
سید احمد,محمودی,Ru-AWjwAAAAJ,,Seyyed Ahmad Mahmoodi,Assistant Professor  University of Isfahan,ltr.ui.ac.ir,,img\Seyyed Ahmad Mahmoodi-Ru-AWjwAAAAJ.jpg
حسین,ثانی قالهر,HV3UjSYAAAAJ,,hossain sani Ghalhar,PhD student  University of Isfahan,sci.ui.ac.ir,,img\hossain sani Ghalhar-HV3UjSYAAAAJ.jpg
درنا,دهقانی,3FCrL30AAAAJ,,Dorna Dehghani,Doctoral student. University of Esfahan,sci.ui.ac.ir,,img\Dorna Dehghani-3FCrL30AAAAJ.jpg
سید حسین,حسینی,E6LgOFcAAAAJ,58988216300,Seyed Hossein Hosseini,M.Sc Graduate of Water Resources Engineering and Management  Isfahan University,trn.ui.ac.ir,,img\Seyed Hossein Hosseini-E6LgOFcAAAAJ.jpg
الهام,آقادوست,b8ETdfwAAAAJ,, Elham Aghadoosti,PHD student of Isfahan University - Iran,ahl.ui.ac.ir,,img\ط§ظ„ظ‡ط§ظ… ط¢ظ‚ط§ط¯ظˆط³طھغŒ - Elham Aghadoosti-b8ETdfwAAAAJ.jpg
محدثه,ربانی نیا,us1-TCcAAAAJ,,Mohaddeseh Rabbaninia,Ph.D. Candidate in philosophy  University of Isfahan,ltr.ui.ac.ir,,img\Mohaddeseh Rabbaninia-us1-TCcAAAAJ.jpg
محمد,جوادیان فرزانه,ct5hSs0AAAAJ,,Mohammad Javadian Farzaneh,Msc student in Artificial Intelligence  University of Isfahan,eng.ui.ac.ir,,img\Mohammad Javadian Farzaneh-ct5hSs0AAAAJ.jpg
پیمان,شریفیان,Fxu922kAAAAJ,,Peyman Sharifian,University of Isfahan,eng.ui.ac.ir,,img\Peyman Sharifian-Fxu922kAAAAJ.jpg
رضا,رحیمی پور,hcQslHEAAAAJ,,Reza Rahimipour,PHD candidate of Geodesy  Isfahan University,trn.ui.ac.ir,,img\Reza Rahimipour-hcQslHEAAAAJ.jpg
مهرداد,ترکش اصفهانی,yIdD4c0AAAAJ,,Mehrdad Tarkesh Isfahani,Master of IT University of Isfahan,eng.ui.ac.ir,,img\Mehrdad Tarkesh Isfahani-yIdD4c0AAAAJ.jpg
نرجس,ایمانی,F1UT0RsAAAAJ,58953458000,Narges Imani,PhD in Physics  University of Isfahan,sci.ui.ac.ir,,img\Narges Imani-F1UT0RsAAAAJ.jpg
آذر,محققیان,SG2cSz4AAAAJ,,Azar Mohagheghian,University of Isfahan  Iran,spr.ui.ac.ir,,img\Azar Mohagheghian-SG2cSz4AAAAJ.jpg
عارف,حسینی,5T7ByckAAAAJ,56814433200,Aref Hosseini,Phd in Linguistics  University of Isfahan,fgn.ui.ac.ir,,img\Aref Hosseini-5T7ByckAAAAJ.jpg
محسن,غلامی,QYTZUlgAAAAJ,58821405400,Mohsen Gholami,MDSE Research Group  Department of Software Engineering  University of Isfahan,eng.ui.ac.ir,,img\Mohsen Gholami-QYTZUlgAAAAJ.jpg
محمدامین,خدری,vnoR-1QAAAAJ,59386262700,Mohammad Amin Khedri,Master Student Isfahan university,eng.ui.ac.ir,,img\Mohammad Amin Khedri-vnoR-1QAAAAJ.jpg
امین,حسینی,_Oo2D6oAAAAJ,59386323900,Amin Hosseini,Master Student  Isfahan University,eng.ui.ac.ir,,img\Amin Hosseini-_Oo2D6oAAAAJ.jpg
سحر,دبیر,t9OZF6sAAAAJ,59161178100,Sahar Dabir,University of Isfahan,fgn.ui.ac.ir,,img\Sahar Dabir-t9OZF6sAAAAJ.jpg
حسن,نجار,cl0U65QAAAAJ,,Hasan Najjar,Ph.D. Student of Structural Engg.  Dept. of Civil Engg.  University of Isfahan,trn.ui.ac.ir,,img\Hasan Najjar-cl0U65QAAAAJ.jpg
محب,محمودی ورنامخواستی,n0LwNykAAAAJ,,Moheb Mahmoudi Varnamkhasti,PH. D candidate of Electrical engineering University of Isfahan,eng.ui.ac.ir,,img\Moheb Mahmoudi Varnamkhasti-n0LwNykAAAAJ.jpg
حسین,میرزای نیا,ovwlxY0AAAAJ,,Hossein Mirzaienia,Associate Professor of Arabic language and literature  University of Isfahan  Isfahan  Iran.,fgn.ui.ac.ir,,img\Hossein Mirzaienia-ovwlxY0AAAAJ.jpg
فاطمه,محسنی,rjB7xrkAAAAJ,,Fatemeh Mohseni,MA. in Criminal Law and Criminology  University of Isfahan,ase.ui.ac.ir,,img\Fatemeh Mohseni-rjB7xrkAAAAJ.jpg
سید محمد متین,اسحاقی,d3iqho4AAAAJ,58750415200,Sayed Mohammad Matin Ishaghi,University of Isfahan,mehr.ui.ac.ir,,img\Sayed Mohammad Matin Ishaghi-d3iqho4AAAAJ.jpg
سامان,توکلی,g3kJ8LcAAAAJ,,Saman Tavakoli,Ph.D student in Accounting  University of Isfahan,ase.ui.ac.ir,,img\Saman Tavakoli-g3kJ8LcAAAAJ.jpg
زهرا,عاشقی,SnDhSMIAAAAJ,,zahra asheghi,zahra asheghi  PhD student Exercise Physiology Department of Sport Sciences University of â€¦,spr.ui.ac.ir,,img\zahra asheghi-SnDhSMIAAAAJ.jpg
محسن,توکلی ورزنه,rtC5V_AAAAAJ,,Mohsen Tavakkoli Varzaneh,Professor of Theology  Isfahan University,theo.ui.ac.ir,,img\Mohsen Tavakkoli Varzaneh-rtC5V_AAAAAJ.jpg
ارشیا,همت,lASBGvMAAAAJ,,Arshia Hemmat,University of Isfahan,mehr.ui.ac.ir,,img\Arshia Hemmat-lASBGvMAAAAJ.jpg
محمدجواد,جورتانی,SPGDIH4AAAAJ,58924011400,Mohammad Javad Jourtani,Research Assistant  University of Isfahan,trn.ui.ac.ir,,img\Mohammad Javad Jourtani-SPGDIH4AAAAJ.jpg
مهری,الیاسی,gTG5RrcAAAAJ,,mehri elyasi,student of isfahan university,edu.ui.ac.ir,,img\mehri elyasi-gTG5RrcAAAAJ.jpg
سید عرفان,نوربخش,dUQBu7EAAAAJ,58985821400,Seyed Erfan Nourbakhsh,Computer Engineering Student at University of Isfahan,eng.ui.ac.ir,,img\Seyed Erfan Nourbakhsh-dUQBu7EAAAAJ.jpg
محمد,کیانی ابری,F5-pLmAAAAAJ,,Mohamad Kiani Abari,Ph.D Candidate  University of Isfahan; Head of Hoopad AI research Center,eng.ui.ac.ir,,img\Mohamad Kiani Abari-F5-pLmAAAAAJ.jpg
پگاه,خیراللهی,8bnDIDAAAAAJ,,pegah kheirollahi,Social Researcher  University of Isfahan,ltr.ui.ac.ir,,img\pegah kheirollahi-8bnDIDAAAAAJ.jpg
سعید,اکبری,2m8zYs0AAAAJ,,Saeed Akbari Kourbolagh,Ph.D. Student  University of Isfahan,sci.ui.ac.ir,,img\Saeed Akbari Kourbolagh-2m8zYs0AAAAJ.jpg
شکوفه,مطهری پور,05RfMZIAAAAJ,58921448500,Skokufe Motaharipour,Master of computer   university of Isfahan,eng.ui.ac.ir,,img\Skokufe Motaharipour-05RfMZIAAAAJ.jpg
شادان,تربتی فرد,72FTtT8AAAAJ,59176357600,shadan torbatifard,Isfahan university,trn.ui.ac.ir,,img\shadan torbatifard-72FTtT8AAAAJ.jpg
الهام,دلیران فیروز,FyZAcBUAAAAJ,59221417800,Elham Daliranfirouz,University of Isfahan,fgn.ui.ac.ir,,img\Elham Daliranfirouz-FyZAcBUAAAAJ.jpg
صادق,صفایی,0HutOxUAAAAJ,58997703900,Sadegh Safaei,PhD. Candidate  University of Isfahan,sci.ui.ac.ir,,img\Sadegh Safaei-0HutOxUAAAAJ.jpg
محمدحسین,قربی,LuQA99EAAAAJ,59216715700,Mohammadhossein Ghorbi,MSc student of Mechanical Engineering Energy Conversion  Isfahan University,eng.ui.ac.ir,,img\Mohammadhossein Ghorbi-LuQA99EAAAAJ.jpg
مجتبی,اکبری,L09q6M0AAAAJ,57204457095,Mojtaba akbari,PhD Student in Electronics University of Isfahan,eng.ui.ac.ir,,img\Mojtaba akbari-L09q6M0AAAAJ.jpg
مسعود,مطهری نسب,gWm1bmgAAAAJ,,Masoud Motaharinasab,Assistant Professor of the Department of Islamic Studies  University of Isfahan,theo.ui.ac.ir,,img\Masoud Motaharinasabط›Masoud Motahari nasab-gWm1bmgAAAAJ.jpg
علی,سعیدی راد,2U6AxlIAAAAJ,58985907900,Ali Saeeidi Rad,Master Student of Biomedical Engineering  Isfahan University,eng.ui.ac.ir,,img\Ali Saeeidi Rad-2U6AxlIAAAAJ.jpg
امیرحسین,کاویانپور,59itIPcAAAAJ,59224404400,Amirhossein kavianpour,university of isfahan,sci.ui.ac.ir,,img\Amirhossein kavianpour-59itIPcAAAAJ.jpg
حدیثه,سلیمانی,l7xFysYAAAAJ,59231343700,hadise Soleymani,Ph.D. candidate at university of Isfahan,sci.ui.ac.ir,,img\hadise Soleymani-l7xFysYAAAAJ.jpg
مهدیه,عباسپور,7T6yPyQAAAAJ,,Mahdieh Abbaspour,PhD Student in Linguistics  University of Isfahan,fgn.ui.ac.ir,,img\Mahdieh Abbaspour-7T6yPyQAAAAJ.jpg
شهرام,تنگستانی نژاد,XIVnOFsAAAAJ,7003567307,Shahram Tangestaninejad,Professor of Inorganic Chemistry  Isfahan University,sci.ui.ac.ir,13500,img\Shahram Tangestaninejad-XIVnOFsAAAAJ.jpg
ایرج,محمدپور بلترک,kqJ86S4AAAAJ,9278795100,Iraj Mohammadpoor-Baltork,Professor of Organic Chemistry  University of Isfahan,sci.ui.ac.ir,11863,img\Iraj Mohammadpoor-Baltork-kqJ86S4AAAAJ.jpg
ولی الله,میرخانی,HZ33YEoAAAAJ,6701554866,Valiollah Mirkhani,Professor of Inorganic Chemistry  University of Isfahan,sci.ui.ac.ir,11387,img\Valiollah Mirkhani-HZ33YEoAAAAJ.jpg
مجید,مقدم,mIZ_EEkAAAAJ,6701671289,Majid Moghadam,Professor of Inorganic Chemistry; University of Isfahan,sci.ui.ac.ir,11153,img\Majid Moghadam-mIZ_EEkAAAAJ.jpg
آرش,شاهین,3hTKQ4sAAAAJ,18435139400,Arash Shahin,Professor of Quality Engineering and Management  Department of Management  University â€¦,ase.ui.ac.ir,8091,img\Arash Shahin-3hTKQ4sAAAAJ.jpg
رحمت الله,هوشمند,nxvO9p8AAAAJ,55893474400,Rahmat-Allah Hooshmand,Professor  Department of Electrical Engineering  University of Isfahan,eng.ui.ac.ir,7287,img\Rahmat-Allah Hooshmand-nxvO9p8AAAAJ.jpg
محمد حسین,حبیبی,bSMXnWUAAAAJ,24522032300,Habibi MH,University of Isfahan,chem.ui.ac.ir,6977,img\Habibi MH-bSMXnWUAAAAJ.jpg
گیتی,امتیازی,whxH2j0AAAAJ,55883282000,Giti Emtiazi,University of Isfahan,sci.ui.ac.ir,5880,img\Giti Emtiazi-whxH2j0AAAAJ.jpg
نادر,رهنما,IeOLe-sAAAAJ,56017323800,Nader Rahnama,Professor of Sport & Exercise Medicine (University of Isfahan),spr.ui.ac.ir,5732,img\Nader Rahnama-IeOLe-sAAAAJ.jpg
منصور,توکلی,OO0AfHgAAAAJ,3608231700,Mansoor Tavakoli,Professor of Second Language Acquisition at the University of Isfahan,fgn.ui.ac.ir,5646,img\Mansoor Tavakoli-OO0AfHgAAAAJ.jpg
هادی,امیری رودباری,MGMM0RUAAAAJ,25639930200,Hadi Amiri Rudbari,University of Isfahan  Iran,sci.ui.ac.ir,4823,img\Hadi Amiri Rudbari-MGMM0RUAAAAJ.jpg
حمیدرضا,مراتب,e9IuAXwAAAAJ,35759194200,Hamid Reza Marateb,Associate Professor of Biomedical engineering  University of Isfahan and Research fellow at â€¦,eng.ui.ac.ir,4243,img\Hamid Reza Marateb-e9IuAXwAAAAJ.jpg
امین,خدابخشیان,lAHoLmkAAAAJ,6505838030,Amin Khodabakhshian,Professor  University of Isfahan,eng.ui.ac.ir,4014,img\Amin Khodabakhshian-lAHoLmkAAAAJ.jpg
محمدرضا,عابدی,YgcOkV8AAAAJ,55107704600,Mohammad Reza abedi,Professor of counseling University of Isfahan,edu.ui.ac.ir,3928,img\Mohammad Reza abedi-YgcOkV8AAAAJ.jpg
پیمان,معلم,msLS6WMAAAAJ,8504588700,Payman Moallem,Professor (Full)  Department of Electrical Engineering  University of Isfahan,eng.ui.ac.ir,3902,img\Payman Moallem-msLS6WMAAAAJ.jpg
حسین,فقیهیان,oTCnSRUAAAAJ,6601936199,Hossein Faghihian,Professor of Chemistry  University of Isfahan  Islamic Azad University,sci.ui.ac.ir,3861,img\Hossein Faghihian-oTCnSRUAAAAJ.jpg
علیرضا,گلی,dthFAvwAAAAJ,57090489100,Alireza Goli,Assistant Professor  University of Isfahan,eng.ui.ac.ir,3767,img\Alireza Goli-dthFAvwAAAAJ.jpg
